date,home_team_abbr,away_team_abbr,home_ml,away_ml
2024-07-06,MIA,CHW,128,-152
2024-07-06,CLE,SFG,-130,110
2024-07-06,ATL,PHI,-118,100
2024-07-06,LAD,MIL,-112,-104
2024-07-07,COL,KCR,134,-158
2024-07-07,SDP,AZ,-130,110
2024-07-07,PIT,NYM,108,-126
2024-07-07,WSN,STL,-118,-108
2024-07-07,ATL,PHI,-164,138
2024-07-07,MIA,CHW,-148,126
2024-07-07,CIN,DET,-116,-110
2024-07-07,CLE,SFG,-132,112
2024-07-07,MIN,HOU,-148,126
2024-07-07,CHC,LAA,-154,130
2024-07-07,TEX,TBR,-134,114
2024-07-07,COL,KCR,146,-174
2024-07-07,ATH,BAL,150,-178
2024-07-07,SDP,AZ,-174,146
2024-07-07,SEA,TOR,-164,128
2024-07-07,LAD,MIL,-178,150
2024-07-07,NYY,BOS,-130,110
2024-07-08,PIT,NYM,-120,102
2024-07-08,WSN,STL,-116,-102
2024-07-08,DET,CLE,124,-146
2024-07-08,CIN,COL,-172,144
2024-07-09,CHW,MIN,168,-200
2024-07-09,LAA,TEX,130,-154
2024-07-09,AZ,ATL,100,-118
2024-07-09,BAL,CHC,-178,150
2024-07-09,PHI,LAD,-174,136
2024-07-09,DET,CLE,120,-142
2024-07-09,TBR,NYY,100,-118
2024-07-09,NYM,WSN,-134,116
2024-07-09,BOS,ATH,-210,176
2024-07-09,CIN,COL,-184,154
2024-07-10,HOU,MIA,-180,152
2024-07-10,MIL,PIT,-162,136
2024-07-10,LAA,TEX,150,-178
2024-07-10,AZ,ATL,100,-118
2024-07-10,SDP,SEA,118,-138
2024-07-10,SFG,TOR,-130,110
2024-07-11,DET,CLE,-120,102
2024-07-11,CIN,COL,-200,168
2024-07-11,NYM,WSN,-144,122
2024-07-11,MIL,PIT,102,-120
2024-07-11,SFG,TOR,-124,106
2024-07-11,PHI,LAD,-158,134
2024-07-11,BAL,CHC,-102,-124
2024-07-11,TBR,NYY,100,-118
2024-07-11,BOS,ATH,-230,190
2024-07-12,HOU,MIA,-240,198
2024-07-12,LAA,SEA,138,-164
2024-07-12,AZ,ATL,-148,116
2024-07-10,STL,KCR,-174,136
2024-07-10,CHW,MIN,184,-220
2024-07-10,CHW,MIN,136,-162
2024-07-10,BAL,CHC,-178,150
2024-07-10,SDP,SEA,-146,124
2024-07-10,DET,CLE,122,-144
2024-07-10,TBR,NYY,-120,102
2024-07-10,PHI,LAD,-136,116
2024-07-10,NYM,WSN,-205,172
2024-07-10,BOS,ATH,-196,164
2024-07-10,CIN,COL,-196,164
2024-07-10,STL,KCR,-118,100
2024-07-11,HOU,MIA,-245,200
2024-07-11,MIL,PIT,-162,136
2024-07-11,LAA,TEX,110,-130
2024-07-11,AZ,ATL,102,-120
2024-07-11,SFG,TOR,-162,136
2024-07-12,PHI,ATH,-235,180
2024-07-12,DET,LAD,-152,128
2024-07-12,TBR,CLE,-136,116
2024-07-12,BAL,NYY,110,-130
2024-07-12,CIN,MIA,-180,152
2024-07-12,BOS,KCR,-104,-112
2024-07-12,NYM,COL,-290,235
2024-07-13,HOU,TEX,-146,124
2024-07-13,CHW,PIT,-162,136
2024-07-13,MIL,WSN,-275,225
2024-07-13,STL,CHC,-196,164
2024-07-13,LAA,SEA,100,-128
2024-07-13,AZ,TOR,-138,118
2024-07-13,SDP,ATL,-116,-102
2024-07-13,SFG,MIN,122,-144
2024-07-13,DET,LAD,104,-122
2024-07-13,CHW,PIT,120,-142
2024-07-13,STL,CHC,-136,116
2024-07-13,PHI,ATH,-196,164
2024-07-13,BAL,NYY,-142,120
2024-07-13,NYM,COL,-205,172
2024-07-13,BOS,KCR,-134,106
2024-07-13,HOU,TEX,100,-118
2024-07-13,MIL,WSN,-142,120
2024-07-13,TBR,CLE,-106,-110
2024-07-13,CIN,MIA,-154,130
2024-07-13,SDP,ATL,-134,114
2024-07-13,SFG,MIN,-134,114
2024-07-14,STL,CHC,-144,122
2024-07-14,LAA,SEA,118,-150
2024-07-14,AZ,TOR,-122,104
2024-07-14,BAL,NYY,-118,-108
2024-07-14,PHI,ATH,-240,198
2024-07-14,BOS,KCR,-142,120
2024-07-14,TBR,CLE,-130,110
2024-07-14,NYM,COL,-200,168
2024-07-14,DET,LAD,122,-144
2024-07-14,CIN,MIA,-190,160
2024-07-14,CHW,PIT,144,-172
2024-07-14,HOU,TEX,-126,108
2024-07-14,MIL,WSN,-148,126
2024-07-14,STL,CHC,-126,108
2024-07-14,SFG,MIN,-162,136
2024-07-14,LAA,SEA,108,-138
2024-07-14,AZ,TOR,-172,134
2024-07-14,SDP,ATL,130,-166
2024-07-17,AL,NL,-118,100
2024-07-19,CHC,AZ,-154,120
2024-07-19,PIT,PHI,144,-172
2024-07-19,WSN,CIN,110,-130
2024-07-19,NYY,TBR,-166,140
2024-07-19,TOR,DET,-162,126
2024-07-19,MIA,NYM,138,-178
2024-07-19,CLE,SDP,-166,130
2024-07-20,TEX,BAL,-104,-112
2024-07-20,KCR,CHW,-235,194
2024-07-20,COL,SFG,112,-132
2024-07-20,ATH,LAA,-118,100
2024-07-20,SEA,HOU,-130,102
2024-07-20,LAD,BOS,-132,112
2024-07-20,NYY,TBR,-166,140
2024-07-20,ATL,STL,-460,320
2024-07-20,TOR,DET,-136,106
2024-07-20,ATH,LAA,-148,126
2024-07-20,MIA,NYM,134,-172
2024-07-20,PIT,PHI,142,-168
2024-07-20,WSN,CIN,100,-118
2024-07-20,TEX,BAL,-110,-106
2024-07-20,KCR,CHW,-235,194
2024-07-20,CLE,SDP,-116,-102
2024-07-20,MIN,MIL,-124,106
2024-07-20,CHC,AZ,114,-134
2024-07-20,LAD,BOS,-148,116
2024-07-20,ATL,STL,102,-120
2024-07-21,COL,SFG,128,-164
2024-07-21,SEA,HOU,-136,106
2024-07-21,MIN,MIL,-164,138
2024-07-21,WSN,CIN,-116,-102
2024-07-21,ATL,STL,-142,120
2024-07-21,NYY,TBR,-148,126
2024-07-21,PIT,PHI,102,-130
2024-07-21,TOR,DET,-168,142
2024-07-21,MIA,NYM,122,-144
2024-07-21,CLE,SDP,-122,-104
2024-07-21,KCR,CHW,-245,186
2024-07-21,CHC,AZ,-111,-115
2024-07-21,TEX,BAL,-125,-102
2024-07-21,COL,SFG,146,-188
2024-07-21,ATH,LAA,-130,110
2024-07-21,SEA,HOU,-164,128
2024-07-21,LAD,BOS,-116,-102
2024-07-22,NYY,TBR,-168,142
2024-07-22,MIA,NYM,126,-148
2024-07-22,PIT,STL,-148,116
2024-07-22,CLE,DET,134,-172
2024-07-22,ATL,CIN,-142,120
2024-07-22,MIN,PHI,-115,-113
2024-07-23,TEX,CHW,-172,144
2024-07-23,CHC,MIL,102,-120
2024-07-23,KCR,AZ,-156,132
2024-07-23,COL,BOS,144,-172
2024-07-23,ATH,HOU,130,-154
2024-07-23,SEA,LAA,-170,132
2024-07-23,LAD,SFG,-130,110
2024-07-23,MIA,BAL,146,-174
2024-07-23,CLE,DET,-132,112
2024-07-23,PIT,STL,-178,150
2024-07-23,WSN,SDP,-116,-102
2024-07-23,NYY,NYM,-156,132
2024-07-23,TOR,TBR,-130,110
2024-07-23,MIN,PHI,126,-148
2024-07-24,TEX,CHW,-130,110
2024-07-24,CHC,MIL,102,-130
2024-07-24,KCR,AZ,-112,-104
2024-07-24,COL,BOS,120,-154
2024-07-24,SEA,LAA,-178,138
2024-07-24,ATH,HOU,106,-136
2024-07-24,LAD,SFG,-154,130
2024-07-24,ATL,CIN,-130,110
2024-07-24,PIT,STL,-104,-112
2024-07-24,MIN,PHI,116,-136
2024-07-24,CHC,MIL,-144,122
2024-07-24,COL,BOS,104,-132
2024-07-24,ATH,HOU,132,-156
2024-07-24,SEA,LAA,-178,138
2024-07-24,MIA,BAL,122,-156
2024-07-24,CLE,DET,-142,120
2024-07-24,WSN,SDP,-111,-115
2024-07-24,NYY,NYM,-172,144
2024-07-24,TOR,TBR,102,-120
2024-07-25,TEX,CHW,-290,235
2024-07-25,KCR,AZ,-126,108
2024-07-25,LAD,SFG,-210,162
2024-07-26,PHI,CLE,-190,160
2024-07-26,DET,MIN,156,-186
2024-07-26,TBR,CIN,-106,-110
2024-07-26,BAL,SDP,-198,166
2024-07-26,TOR,TEX,-122,104
2024-07-26,NYM,ATL,-138,108
2024-07-26,BOS,NYY,100,-118
2024-07-27,MIL,MIA,-245,186
2024-07-27,KCR,CHC,-152,128
2024-07-27,HOU,LAD,-136,116
2024-07-27,CHW,SEA,138,-180
2024-07-27,STL,WSN,-166,140
2024-07-27,LAA,ATH,-118,100
2024-07-27,AZ,PIT,-166,140
2024-07-27,SFG,COL,-172,144
2024-07-25,WSN,SDP,134,-158
2024-07-25,MIA,BAL,215,-290
2024-07-25,CLE,DET,-148,126
2024-07-25,TEX,CHW,-255,210
2024-07-25,TOR,TBR,-116,-102
2024-07-25,LAD,SFG,-126,108
2024-07-25,NYM,ATL,-104,-120
2024-07-26,LAA,ATH,-108,-108
2024-07-27,TOR,TEX,-132,112
2024-07-27,BAL,SDP,-110,-106
2024-07-27,NYM,ATL,-120,102
2024-07-27,TBR,CIN,-132,104
2024-07-27,PHI,CLE,-154,130
2024-07-27,DET,MIN,112,-142
2024-07-27,SFG,COL,-220,184
2024-07-27,HOU,LAD,-162,126
2024-07-27,KCR,CHC,-134,116
2024-07-27,MIL,MIA,-184,142
2024-07-27,CHW,SEA,126,-162
2024-07-27,STL,WSN,-152,128
2024-07-27,BOS,NYY,-116,-102
2024-07-28,AZ,PIT,-184,154
2024-07-28,LAA,ATH,-126,108
2024-07-28,TBR,CIN,102,-120
2024-07-28,BAL,SDP,-138,118
2024-07-28,PHI,CLE,-130,110
2024-07-28,TOR,TEX,114,-134
2024-07-28,DET,MIN,124,-146
2024-07-28,NYM,ATL,-111,-115
2024-07-28,MIL,MIA,-225,172
2024-07-28,HOU,LAD,-146,114
2024-07-28,KCR,CHC,-200,154
2024-07-28,CHW,SEA,100,-128
2024-07-28,STL,WSN,-152,128
2024-07-28,SFG,COL,-198,166
2024-07-28,LAA,ATH,-142,120
2024-07-28,AZ,PIT,-102,-125
2024-07-28,BOS,NYY,-111,-115
2024-07-29,BAL,TOR,-154,130
2024-07-29,PHI,NYY,-134,116
2024-07-29,DET,CLE,138,-164
2024-07-29,BAL,TOR,-152,128
2024-07-29,CIN,CHC,-104,-112
2024-07-29,NYM,MIN,-112,-104
2024-07-29,BOS,SEA,-120,102
2024-07-29,STL,TEX,-104,-112
2024-07-30,HOU,PIT,114,-134
2024-07-30,MIL,ATL,-120,102
2024-07-30,CHW,KCR,146,-174
2024-07-30,AZ,WSN,-172,144
2024-07-30,DET,CLE,118,-138
2024-07-30,BAL,TOR,-215,180
2024-07-30,PHI,NYY,-154,120
2024-07-30,TBR,MIA,-174,146
2024-07-30,BOS,SEA,100,-118
2024-07-30,CIN,CHC,112,-132
2024-07-30,NYM,MIN,-108,-108
2024-07-30,STL,TEX,102,-120
2024-07-31,HOU,PIT,-198,166
2024-07-31,MIL,ATL,-112,-104
2024-07-31,CHW,KCR,156,-186
2024-07-31,LAA,COL,-130,110
2024-07-31,AZ,WSN,-166,140
2024-07-31,SDP,LAD,116,-136
2024-07-31,SFG,ATH,-184,154
2024-07-31,TBR,MIA,-270,220
2024-07-31,BAL,TOR,-245,200
2024-07-31,PHI,NYY,-116,-102
2024-07-31,NYM,MIN,106,-124
2024-07-31,MIL,ATL,-104,-122
2024-07-31,CHW,KCR,220,-295
2024-07-31,STL,TEX,-108,-118
2024-07-31,AZ,WSN,-184,154
2024-07-31,BOS,SEA,-120,-104
2024-07-31,CIN,CHC,-188,146
2024-08-01,HOU,PIT,-230,190
2024-08-01,SDP,LAD,-148,116
2024-08-01,LAA,COL,-138,118
2024-08-01,SFG,ATH,-200,168
2024-08-01,CLE,BAL,-113,-113
2024-08-01,DET,KCR,136,-162
2024-08-01,ATL,MIA,-265,200
2024-08-02,CHC,STL,-112,-104
2024-08-02,LAA,COL,-118,100
2024-08-02,CHC,STL,-104,-112
2024-08-02,DET,KCR,-116,-102
2024-08-02,PIT,AZ,114,-134
2024-08-02,WSN,MIL,-104,-112
2024-08-02,NYY,TOR,-172,144
2024-08-02,CIN,SFG,118,-138
2024-08-02,CLE,BAL,-104,-112
2024-08-02,ATL,MIA,-250,205
2024-08-03,TEX,BOS,-116,-102
2024-08-03,MIN,CHW,-320,260
2024-08-03,HOU,TBR,-156,132
2024-08-03,LAA,NYM,118,-138
2024-08-03,SDP,COL,-184,154
2024-08-03,SEA,PHI,-116,-102
2024-08-03,ATH,LAD,126,-148
2024-08-03,NYY,TOR,-235,194
2024-08-03,CHC,STL,-112,-104
2024-08-03,WSN,MIL,100,-118
2024-08-03,DET,KCR,-102,-116
2024-08-03,PIT,AZ,-118,100
2024-08-03,TEX,BOS,-120,-106
2024-08-03,MIN,CHW,-265,200
2024-08-03,CIN,SFG,-136,116
2024-08-03,HOU,TBR,-154,130
2024-08-03,CLE,BAL,-102,-116
2024-08-03,ATL,MIA,-245,200
2024-08-04,SDP,COL,-225,172
2024-08-04,ATH,LAD,144,-172
2024-08-04,LAA,NYM,108,-126
2024-08-04,SEA,PHI,-122,-104
2024-08-04,CIN,SFG,-112,-104
2024-08-04,ATL,MIA,-255,210
2024-08-04,NYY,TOR,-300,245
2024-08-04,WSN,MIL,110,-130
2024-08-04,PIT,AZ,-310,230
2024-08-04,CLE,BAL,110,-130
2024-08-04,DET,KCR,114,-134
2024-08-04,HOU,TBR,-162,136
2024-08-04,MIN,CHW,-320,260
2024-08-04,TEX,BOS,-138,108
2024-08-04,OAK,LAD,230,-310
2024-08-04,LAA,NYM,130,-154
2024-08-04,SDP,COL,-265,200
2024-08-04,SEA,PHI,108,-126
2024-08-04,CHC,STL,-148,126
2024-08-05,STL,NYM,-120,-106
2024-08-05,MIA,CIN,122,-144
2024-08-05,CLE,AZ,100,-118
2024-08-05,WSN,SFG,142,-168
2024-08-06,CHC,MIN,104,-122
2024-08-06,TEX,HOU,-113,-113
2024-08-06,KCR,BOS,-130,110
2024-08-06,ATH,CHW,-200,168
2024-08-06,LAD,PHI,-134,116
2024-08-06,MIA,CIN,114,-134
2024-08-06,PIT,SDP,140,-166
2024-08-06,WSN,SFG,100,-118
2024-08-06,TOR,BAL,112,-132
2024-08-06,ATL,MIL,-130,110
2024-08-06,STL,TBR,-154,130
2024-08-07,CHC,MIN,-110,-106
2024-08-07,TEX,HOU,112,-132
2024-08-07,KCR,BOS,-130,110
2024-08-07,COL,NYM,130,-154
2024-08-07,ATH,CHW,-190,160
2024-08-07,SEA,DET,-215,164
2024-08-07,LAD,PHI,-110,-106
2024-08-07,CLE,AZ,-108,-108
2024-08-07,CHC,MIN,120,-142
2024-08-07,TEX,HOU,110,-130
2024-08-07,ATH,CHW,-192,148
2024-08-07,NYY,LAA,-310,230
2024-08-07,CLE,AZ,-116,-102
2024-08-07,MIA,CIN,104,-122
2024-08-07,PIT,SDP,122,-156
2024-08-07,WSN,SFG,134,-158
2024-08-07,TOR,BAL,116,-136
2024-08-07,ATL,MIL,-158,134
2024-08-07,NYY,LAA,-295,240
2024-08-07,STL,TBR,-120,102
2024-08-08,KCR,BOS,-142,120
2024-08-08,COL,NYM,130,-154
2024-08-08,SEA,DET,-142,120
2024-08-08,LAD,PHI,-138,118
2024-08-08,WSN,SFG,102,-120
2024-08-08,ATL,MIL,-132,112
2024-08-08,PIT,SDP,-106,-120
2024-08-08,COL,NYM,470,-770
2024-08-08,MIA,CIN,154,-184
2024-08-08,NYY,LAA,-235,194
2024-08-08,TOR,BAL,-108,-108
2024-08-08,STL,TBR,-124,106
2024-08-09,SEA,DET,-230,176
2024-08-09,AZ,PHI,-126,108
2024-08-09,MIN,CLE,-245,186
2024-08-09,WSN,LAA,100,-118
2024-08-09,TBR,BAL,110,-130
2024-08-09,TOR,ATH,-160,124
2024-08-09,MIA,SDP,112,-132
2024-08-09,BOS,HOU,-132,112
2024-08-10,KCR,STL,-116,-102
2024-08-10,CHW,CHC,126,-148
2024-08-10,MIN,CLE,-104,-112
2024-08-10,MIL,CIN,-184,142
2024-08-10,COL,ATL,138,-164
2024-08-10,AZ,PHI,114,-134
2024-08-10,SEA,NYM,-134,116
2024-08-10,LAD,PIT,-220,184
2024-08-10,SFG,DET,-190,160
2024-08-10,NYY,TEX,-164,128
2024-08-10,TOR,ATH,-134,116
2024-08-10,SFG,DET,-255,210
2024-08-10,MIA,SDP,166,-198
2024-08-10,BOS,HOU,-116,-102
2024-08-10,NYY,TEX,-192,148
2024-08-10,WSN,LAA,-108,-108
2024-08-10,KCR,STL,-120,102
2024-08-10,MIL,CIN,-142,120
2024-08-10,MIN,CLE,-118,100
2024-08-10,CHW,CHC,190,-230
2024-08-10,TBR,BAL,116,-136
2024-08-11,COL,ATL,172,-205
2024-08-11,AZ,PHI,-116,-102
2024-08-11,LAD,PIT,-112,-104
2024-08-11,SEA,NYM,-130,110
2024-08-11,WSN,LAA,-158,134
2024-08-11,BOS,HOU,120,-142
2024-08-11,NYY,TEX,-144,122
2024-08-11,TOR,ATH,-156,132
2024-08-11,TBR,BAL,-116,-102
2024-08-11,MIA,SDP,166,-198
2024-08-11,MIL,CIN,-126,108
2024-08-11,MIN,CLE,-116,-102
2024-08-11,COL,ATL,146,-174
2024-08-11,SFG,DET,-180,152
2024-08-11,AZ,PHI,108,-126
2024-08-11,LAD,PIT,-270,220
2024-08-11,SEA,NYM,-120,102
2024-08-12,CIN,STL,118,-138
2024-08-12,CLE,CHC,104,-122
2024-08-12,TBR,HOU,112,-132
2024-08-12,BOS,TEX,-142,112
2024-08-12,MIN,KCR,-162,136
2024-08-13,MIL,LAD,-102,-116
2024-08-13,CHW,NYY,285,-355
2024-08-13,LAA,TOR,-106,-110
2024-08-13,AZ,COL,-300,245
2024-08-13,SDP,PIT,-210,176
2024-08-13,SFG,ATL,-106,-110
2024-08-13,BAL,WSN,-188,158
2024-08-13,CIN,STL,-132,112
2024-08-13,DET,SEA,-124,106
2024-08-13,PHI,MIA,-205,172
2024-08-13,CLE,CHC,-156,122
2024-08-13,TBR,HOU,106,-124
2024-08-13,BOS,TEX,-142,120
2024-08-13,NYM,ATH,-196,164
2024-08-13,MIN,KCR,-122,104
2024-08-14,CHW,NYY,235,-290
2024-08-14,MIL,LAD,100,-118
2024-08-14,LAA,TOR,-106,-120
2024-08-14,SDP,PIT,-250,205
2024-08-14,AZ,COL,-200,168
2024-08-14,SFG,ATL,-112,-104
2024-08-14,MIN,KCR,-108,-108
2024-08-14,AZ,COL,-210,176
2024-08-14,SDP,PIT,-142,120
2024-08-14,BOS,TEX,-138,118
2024-08-14,BAL,WSN,-194,150
2024-08-14,PHI,MIA,-168,142
2024-08-14,CIN,STL,100,-118
2024-08-14,DET,SEA,122,-144
2024-08-14,CLE,CHC,-132,112
2024-08-14,TBR,HOU,106,-124
2024-08-14,NYM,ATH,-225,188
2024-08-15,MIL,LAD,-102,-116
2024-08-15,CHW,NYY,205,-250
2024-08-15,LAA,TOR,-112,-104
2024-08-15,SFG,ATL,-132,112
2024-08-15,NYM,ATH,-184,154
2024-08-15,DET,SEA,-102,-125
2024-08-15,MIL,LAD,120,-142
2024-08-15,SFG,ATL,-116,-102
2024-08-15,BAL,BOS,-188,146
2024-08-15,PHI,WSN,-270,220
2024-08-16,TEX,MIN,102,-130
2024-08-16,CHC,TOR,-130,110
2024-08-16,PHI,WSN,-275,225
2024-08-16,CIN,KCR,-142,112
2024-08-16,DET,NYY,168,-200
2024-08-16,PIT,SEA,-120,102
2024-08-16,TBR,AZ,-104,-112
2024-08-16,BAL,BOS,-174,146
2024-08-16,NYM,MIA,-270,220
2024-08-17,TEX,MIN,-120,102
2024-08-17,MIL,CLE,-106,-110
2024-08-17,HOU,CHW,-270,220
2024-08-17,STL,LAD,114,-134
2024-08-17,COL,SDP,138,-164
2024-08-17,LAA,ATL,136,-162
2024-08-17,PIT,SEA,126,-148
2024-08-17,DET,NYY,200,-245
2024-08-17,CHC,TOR,-166,140
2024-08-17,TBR,AZ,-102,-116
2024-08-17,NYM,MIA,-196,164
2024-08-17,PHI,WSN,-230,190
2024-08-17,CIN,KCR,-122,-104
2024-08-17,TEX,MIN,-156,122
2024-08-17,OAK,SFG,102,-120
2024-08-17,HOU,CHW,-375,300
2024-08-17,STL,LAD,102,-130
2024-08-17,MIL,CLE,-120,102
2024-08-18,COL,SDP,164,-196
2024-08-18,BAL,BOS,-112,-104
2024-08-18,LAA,ATL,196,-260
2024-08-18,NYM,MIA,-198,166
2024-08-18,PHI,WSN,-162,126
2024-08-18,PIT,SEA,124,-160
2024-08-18,BAL,BOS,-122,104
2024-08-18,TBR,AZ,-106,-110
2024-08-18,CIN,KCR,-110,-106
2024-08-18,MIL,CLE,-124,106
2024-08-18,HOU,CHW,-375,300
2024-08-18,STL,LAD,-112,-104
2024-08-18,CHC,TOR,-190,160
2024-08-18,TEX,MIN,-113,-113
2024-08-18,COL,SDP,164,-196
2024-08-18,LAA,ATL,158,-205
2024-08-18,ATH,SFG,124,-158
2024-08-18,DET,NYY,-124,106
2024-08-20,MIA,AZ,106,-136
2024-08-20,WSN,COL,-162,136
2024-08-20,NYY,CLE,-154,130
2024-08-20,TOR,CIN,-124,106
2024-08-20,NYM,BAL,-130,110
2024-08-20,ATL,PHI,128,-152
2024-08-20,STL,MIL,-122,104
2024-08-21,CHC,DET,-148,126
2024-08-21,TEX,PIT,-170,132
2024-08-21,KCR,LAA,-215,164
2024-08-21,HOU,BOS,-120,-106
2024-08-21,ATH,TBR,-102,-125
2024-08-21,SDP,MIN,102,-120
2024-08-21,SFG,CHW,-255,210
2024-08-21,LAD,SEA,-166,130
2024-08-19,MIA,AZ,180,-215
2024-08-19,TOR,CIN,-154,130
2024-08-19,NYM,BAL,-136,116
2024-08-20,TEX,PIT,-154,130
2024-08-20,HOU,BOS,-138,118
2024-08-20,KCR,LAA,-240,198
2024-08-20,ATH,TBR,106,-124
2024-08-20,SDP,MIN,-172,144
2024-08-20,SFG,CHW,-245,200
2024-08-20,LAD,SEA,-146,124
2024-08-21,NYM,BAL,-142,120
2024-08-21,HOU,BOS,-138,118
2024-08-21,TEX,PIT,-158,124
2024-08-21,SFG,CHW,-245,200
2024-08-21,SDP,MIN,-108,-118
2024-08-21,MIA,AZ,138,-164
2024-08-21,WSN,COL,-158,134
2024-08-21,NYY,CLE,-196,164
2024-08-21,TOR,CIN,-111,-115
2024-08-21,ATL,PHI,-112,-104
2024-08-21,STL,MIL,-118,100
2024-08-22,CHC,DET,-132,112
2024-08-22,KCR,LAA,-184,154
2024-08-22,ATH,TBR,112,-132
2024-08-22,LAD,SEA,-180,152
2024-08-22,WSN,COL,-154,130
2024-08-22,NYY,CLE,-196,164
2024-08-22,STL,MIL,108,-126
2024-08-22,CHC,DET,-190,160
2024-08-22,OAK,TBR,100,-118
2024-08-22,PIT,CIN,-162,126
2024-08-22,TOR,LAA,-174,136
2024-08-22,ATL,PHI,-116,-102
2024-08-22,BAL,HOU,-156,132
2024-08-23,SDP,NYM,-158,134
2024-08-23,PIT,CIN,-115,-111
2024-08-23,NYY,COL,-350,280
2024-08-23,BAL,HOU,102,-120
2024-08-23,TOR,LAA,-188,158
2024-08-23,MIA,CHC,106,-124
2024-08-23,BOS,AZ,-126,108
2024-08-23,CLE,TEX,-142,120
2024-08-23,ATL,WSN,-260,215
2024-08-24,CHW,DET,134,-158
2024-08-24,MIN,STL,-152,128
2024-08-24,KCR,PHI,-134,114
2024-08-24,ATH,MIL,-104,-112
2024-08-24,SDP,NYM,-134,114
2024-08-24,LAD,TBR,-198,166
2024-08-24,SEA,SFG,-148,126
2024-08-25,ATL,WSN,-196,164
2024-08-25,PIT,CIN,-108,-108
2024-08-25,BOS,AZ,-130,110
2024-08-25,NYY,COL,-255,210
2024-08-25,TOR,LAA,-162,136
2024-08-25,CLE,TEX,-124,106
2024-08-25,MIA,CHC,148,-176
2024-08-25,MIN,STL,-142,120
2024-08-25,CHW,DET,132,-156
2024-08-25,KCR,PHI,-138,118
2024-08-25,ATH,MIL,116,-148
2024-08-25,LAD,TBR,-240,198
2024-08-25,SEA,SFG,-142,120
2024-08-25,SDP,NYM,-120,102
2024-08-25,BAL,HOU,-110,-106
2024-08-24,NYY,COL,-320,260
2024-08-24,TOR,LAA,-178,150
2024-08-24,BAL,HOU,-110,-106
2024-08-24,ATH,MIL,108,-126
2024-08-24,MIA,CHC,166,-198
2024-08-24,SEA,SFG,-115,-111
2024-08-24,BOS,AZ,-126,108
2024-08-24,PIT,CIN,190,-250
2024-08-24,MIN,STL,-138,118
2024-08-24,KCR,PHI,-108,-108
2024-08-24,CHW,DET,198,-240
2024-08-24,CLE,TEX,-142,120
2024-08-24,ATL,WSN,-166,140
2024-08-25,SDP,NYM,-144,122
2024-08-25,LAD,TBR,-225,188
2024-08-26,CLE,KCR,-142,120
2024-08-26,BOS,TOR,-152,128
2024-08-26,PIT,CHC,-116,-102
2024-08-26,PHI,HOU,-200,168
2024-08-26,WSN,NYY,160,-190
2024-08-26,BOS,TOR,-154,130
2024-08-26,MIN,ATL,-118,100
2024-08-26,STL,SDP,-120,102
2024-08-27,CHW,DET,116,-136
2024-08-27,COL,MIA,-116,-102
2024-08-27,SEA,TBR,-136,106
2024-08-27,DET,LAA,-154,130
2024-08-27,PHI,HOU,-142,120
2024-08-27,CIN,ATH,-134,116
2024-08-27,CLE,KCR,-162,136
2024-08-27,PIT,CHC,106,-124
2024-08-27,WSN,NYY,205,-250
2024-08-27,BOS,TOR,-134,114
2024-08-27,MIN,ATL,-104,-112
2024-08-27,STL,SDP,122,-144
2024-08-28,MIL,SFG,-116,-102
2024-08-28,COL,MIA,-146,124
2024-08-28,SEA,TBR,-164,138
2024-08-28,AZ,NYM,-110,-106
2024-08-28,LAD,BAL,-188,158
2024-08-28,PIT,CHC,-136,106
2024-08-28,CLE,KCR,-152,128
2024-08-28,PHI,HOU,100,-128
2024-08-28,SEA,TBR,-194,150
2024-08-28,CHW,TEX,120,-142
2024-08-28,CIN,ATH,-122,104
2024-08-28,WSN,NYY,180,-235
2024-08-28,BOS,TOR,-136,116
2024-08-28,MIN,ATL,122,-144
2024-08-28,STL,SDP,106,-124
2024-08-29,MIL,SFG,-172,144
2024-08-29,CHW,TEX,138,-178
2024-08-29,DET,LAA,-162,136
2024-08-29,COL,MIA,-138,118
2024-08-29,AZ,NYM,-120,102
2024-08-29,LAD,BAL,-110,-106
2024-08-29,DET,LAA,-180,152
2024-08-29,MIL,SFG,-142,112
2024-08-29,CHW,TEX,235,-290
2024-08-29,STL,SDP,-122,-104
2024-08-29,COL,MIA,-138,118
2024-08-29,AZ,NYM,-122,104
2024-08-29,CIN,ATH,-134,114
2024-08-29,PHI,ATL,-184,142
2024-08-29,BOS,TOR,-134,114
2024-08-30,HOU,KCR,-158,134
2024-08-30,LAD,BAL,-144,122
2024-08-30,CIN,MIL,-102,-116
2024-08-30,CIN,MIL,-150,118
2024-08-30,DET,BOS,102,-120
2024-08-30,PHI,ATL,-142,120
2024-08-30,WSN,CHC,130,-154
2024-08-30,TBR,SDP,-136,106
2024-08-30,NYY,STL,-184,154
2024-08-30,CLE,PIT,-148,126
2024-08-31,TEX,ATH,-136,116
2024-08-31,MIN,TOR,-188,158
2024-08-31,HOU,KCR,-180,152
2024-08-31,CHW,NYM,184,-220
2024-08-31,COL,BAL,124,-146
2024-08-31,LAA,SEA,156,-186
2024-08-31,AZ,LAD,118,-138
2024-08-31,SFG,MIA,-290,235
2024-08-31,NYY,STL,-168,142
2024-08-31,WSN,CHC,-102,-116
2024-08-31,TBR,SDP,-120,102
2024-08-31,DET,BOS,-142,120
2024-08-31,CLE,PIT,-190,160
